-4.116803455383859500e-01 -1.461137164022318496e-02 1.189094606275513444e+00
-1.347625523180275620e+00 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 4.866204573177014936e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
1.460210009745393389e+00 2.238072910583117192e+00 -3.772908968592170176e-01
-1.347625523180275620e+00 2.988967671324230579e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 7.362833891008903064e-01 4.059018547081482686e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
2.396155187387282837e+00 7.362833891008903064e-01 -3.772908968592170176e-01
2.396155187387282837e+00 1.111730769471447111e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.111730769471447111e+00 2.755480109410243905e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
5.242648321035037196e-01 2.238072910583117192e+00 4.059018547081482686e-01
1.460210009745393389e+00 7.362833891008903064e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
2.396155187387282837e+00 1.862625530212560498e+00 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
5.242648321035037196e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
5.242648321035037196e-01 3.608360087303335573e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
1.460210009745393389e+00 -1.461137164022318496e-02 -3.772908968592170176e-01
2.396155187387282837e+00 2.238072910583117192e+00 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
1.460210009745393389e+00 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
1.460210009745393389e+00 7.362833891008903064e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 7.362833891008903064e-01 -3.772908968592170176e-01
1.460210009745393389e+00 3.608360087303335573e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.111730769471447111e+00 -3.772908968592170176e-01
5.242648321035037196e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
5.242648321035037196e-01 2.238072910583117192e+00 3.538672860977609247e+00
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 1.189094606275513444e+00
-4.116803455383859500e-01 7.362833891008903064e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
1.460210009745393389e+00 1.111730769471447111e+00 1.972287357842878563e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 4.866204573177014936e+00 -3.772908968592170176e-01
5.242648321035037196e-01 1.862625530212560498e+00 3.538672860977609247e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 5.241651953547571630e+00 -3.772908968592170176e-01
-1.347625523180275620e+00 -7.655061323813366903e-01 1.972287357842878563e+00
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 1.189094606275513444e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 3.364415051694787717e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
1.460210009745393389e+00 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 1.862625530212560498e+00 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 7.362833891008903064e-01 -3.772908968592170176e-01
5.242648321035037196e-01 3.608360087303335573e-01 4.059018547081482686e-01
2.396155187387282837e+00 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 1.111730769471447111e+00 4.059018547081482686e-01
-4.116803455383859500e-01 3.608360087303335573e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
2.396155187387282837e+00 4.115309812435900660e+00 4.059018547081482686e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.487178149842003805e+00 1.189094606275513444e+00
-1.347625523180275620e+00 5.241651953547571630e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
2.396155187387282837e+00 2.988967671324230579e+00 1.972287357842878563e+00
-4.116803455383859500e-01 7.362833891008903064e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
1.460210009745393389e+00 2.613520290953673886e+00 2.755480109410243905e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.862625530212560498e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
1.460210009745393389e+00 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
3.332100365029172284e+00 1.862625530212560498e+00 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
1.460210009745393389e+00 -3.900587520107799411e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 7.362833891008903064e-01 5.105058364112339930e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
1.460210009745393389e+00 -1.461137164022318496e-02 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 7.362833891008903064e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 4.059018547081482686e-01
5.242648321035037196e-01 7.362833891008903064e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
2.396155187387282837e+00 2.613520290953673886e+00 -3.772908968592170176e-01
5.242648321035037196e-01 -3.900587520107799411e-01 1.189094606275513444e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 2.988967671324230579e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.862625530212560498e+00 1.189094606275513444e+00
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.111730769471447111e+00 1.189094606275513444e+00
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
2.396155187387282837e+00 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.111730769471447111e+00 4.059018547081482686e-01
-4.116803455383859500e-01 1.862625530212560498e+00 -3.772908968592170176e-01
1.460210009745393389e+00 2.238072910583117192e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.862625530212560498e+00 -3.772908968592170176e-01
-1.347625523180275620e+00 1.111730769471447111e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 2.613520290953673886e+00 2.755480109410243905e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 4.059018547081482686e-01
-1.347625523180275620e+00 7.362833891008903064e-01 4.059018547081482686e-01
-1.347625523180275620e+00 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 3.608360087303335573e-01 2.755480109410243905e+00
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 1.111730769471447111e+00 -3.772908968592170176e-01
4.268045542671061732e+00 1.862625530212560498e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
4.268045542671061732e+00 5.241651953547571630e+00 3.538672860977609247e+00
-1.347625523180275620e+00 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
3.332100365029172284e+00 2.238072910583117192e+00 -3.772908968592170176e-01
5.242648321035037196e-01 1.111730769471447111e+00 4.059018547081482686e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.111730769471447111e+00 1.972287357842878563e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 3.608360087303335573e-01 -3.772908968592170176e-01
5.242648321035037196e-01 1.111730769471447111e+00 5.105058364112339930e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
3.332100365029172284e+00 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.111730769471447111e+00 3.538672860977609247e+00
-4.116803455383859500e-01 7.362833891008903064e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 4.059018547081482686e-01
-4.116803455383859500e-01 1.111730769471447111e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
1.460210009745393389e+00 1.111730769471447111e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 1.487178149842003805e+00 2.755480109410243905e+00
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 4.059018547081482686e-01
3.332100365029172284e+00 4.490757192806457354e+00 5.105058364112339930e+00
5.242648321035037196e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 1.862625530212560498e+00 -3.772908968592170176e-01
4.268045542671061732e+00 4.866204573177014936e+00 4.321865612544974589e+00
1.460210009745393389e+00 3.364415051694787717e+00 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
2.396155187387282837e+00 -1.461137164022318496e-02 -3.772908968592170176e-01
2.396155187387282837e+00 3.364415051694787717e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 7.362833891008903064e-01 1.189094606275513444e+00
1.460210009745393389e+00 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.111730769471447111e+00 -3.772908968592170176e-01
5.242648321035037196e-01 2.988967671324230579e+00 5.105058364112339930e+00
5.203990720312951623e+00 2.613520290953673886e+00 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 4.059018547081482686e-01
2.396155187387282837e+00 1.111730769471447111e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 7.362833891008903064e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 7.362833891008903064e-01 -3.772908968592170176e-01
1.460210009745393389e+00 3.364415051694787717e+00 1.189094606275513444e+00
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 1.487178149842003805e+00 1.972287357842878563e+00
-1.347625523180275620e+00 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 1.111730769471447111e+00 2.755480109410243905e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.111730769471447111e+00 -3.772908968592170176e-01
5.242648321035037196e-01 2.988967671324230579e+00 4.321865612544974589e+00
4.268045542671061732e+00 4.115309812435900660e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 7.362833891008903064e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 3.538672860977609247e+00
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
2.396155187387282837e+00 3.739862432065344411e+00 4.321865612544974589e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
1.460210009745393389e+00 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
3.332100365029172284e+00 3.739862432065344411e+00 3.538672860977609247e+00
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 7.362833891008903064e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.862625530212560498e+00 3.538672860977609247e+00
5.242648321035037196e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 1.111730769471447111e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 1.862625530212560498e+00 4.059018547081482686e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 7.362833891008903064e-01 3.538672860977609247e+00
5.242648321035037196e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
1.460210009745393389e+00 3.608360087303335573e-01 4.321865612544974589e+00
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 7.362833891008903064e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
5.242648321035037196e-01 1.862625530212560498e+00 -3.772908968592170176e-01
1.460210009745393389e+00 3.608360087303335573e-01 -3.772908968592170176e-01
5.242648321035037196e-01 1.111730769471447111e+00 4.059018547081482686e-01
1.460210009745393389e+00 3.608360087303335573e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 4.059018547081482686e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 7.362833891008903064e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
1.460210009745393389e+00 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -1.461137164022318496e-02 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 2.238072910583117192e+00 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
2.396155187387282837e+00 1.862625530212560498e+00 2.755480109410243905e+00
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
-1.347625523180275620e+00 3.608360087303335573e-01 -3.772908968592170176e-01
-4.116803455383859500e-01 -7.655061323813366903e-01 -3.772908968592170176e-01
5.242648321035037196e-01 -3.900587520107799411e-01 -3.772908968592170176e-01
